id,legacy_pid_tesim
xp68kg31v,tufts:nc.uscongress10.1821
5q47rn78m,tufts:nc.uscongress4.1819
vd66vz962,tufts:nc.uscongress4.1823
z890rt359,tufts:nc.uscongress10.1817
3b591864x,tufts:nc.uscongress6.1800
bc386j30k,tufts:nc.uscongress10.1806
gt54kn19s,tufts:va.uscongress.1.1789
v692t6367,tufts:nc.houseofcommons.orange.1811
2z10wq33g,tufts:va.uscongress.10.1795
nz805z818,tufts:va.uscongress.13.1821
n296wz28h,tufts:va.congress.14.1825
5d86p033n,tufts:nc.statesenator.orange.1809
6t053g085,tufts:va.uscongress.8.1821
gm80hv408,tufts:va.statesenate.4.2.1809
9z902z964,tufts:ky.assemblyadair.1817
kd17cs96z,tufts:ky.assemblyjefferson.1818
wp988j89d,tufts:va.houseofdelegates.richmond.1805
7d278t202,tufts:va.houseofdelegates.richmondcity.1821
f4752g90j,tufts:nc.statesenator.wilkes.1810
mc87pq352,tufts:nc.statesenator.warren.1816
dr26xx448,tufts:nc.statesenator.wake.1816
wd375w41g,tufts:ny.uscongress13.1804
zw12z536c,tufts:nc.uscongress12.1813
m326m1803,tufts:nc.houseofcommons.mecklenburg.1808
x633f1111,tufts:va.congress.10.1823
6h440s55j,tufts:ct.ussenator.b.second.1824
x059c7443,tufts:ct.representative2.secondballot.newhaven.1820
0p0967003,tufts:ct.representative1.newhaven.1820
9019s259q,tufts:ma.ussenate.1822
1n79h440p,tufts:va.brigadiergeneral.1806
nc580m78n,tufts:nj.electors.1800
rn301153s,tufts:ma.uscongress.hampshiresouth.1806
dr26xx473,tufts:va.uscongress.10.1799
f7623c74d,tufts:va.constitutionalconvention.henricorichmondcity.1788
t148fh232,tufts:va.constitutionalconvention.princessanne.1788
v979v317j,tufts:va.uscongress.1.1811
44558d45t,tufts:va.statesenate.4.6.1821
1j92g757b,tufts:va.uscongress.10.1803
5999n3545,tufts:va.congress.3.1825
jd472w552,tufts:va.congress.11.1823
gh93gz61s,tufts:va.governor.1794
7p88cg67q,tufts:nc.uscongress10.1813
m039k503z,tufts:nc.uscongress5.1817
ns064609g,tufts:nc.uscongress5.1808
t722h9652,tufts:ct.assistants.1792
h128nd69k,tufts:pa.selectcountil.philadelphiacity.1810
c534fn92g,tufts:pa.inspector.chesnut.1824
w66343603,tufts:pa.inspector.upperdelaware.1807
4t64gn166,tufts:pa.inspector.philadelphiacity.walnut.1809
cv43nw80h,tufts:ny.assembly.kings.1814
2j62s4855,tufts:pa.sergeantatarms.secondballot.1822
j9602061v,tufts:ny.assembly.kings.1812
tt44pm866,tufts:ny.assembly.kings.1792
ff3655257,tufts:ny.assembly.delaware.1822
vm40xr57v,tufts:pa.inspector.philadelphiacity.south.1808
k643b117x,tufts:pa.inspector.philadelphiacity.newmarket.1810
nk322d342,tufts:pa.inspector.philadelphiacity.south.1811
jq085j963,tufts:pa.auditor.northumberland.1809
qv33rw64w,tufts:pa.coroner.columbia.1818
z603qx42h,tufts:oh.staterepresentative.trumbullandgeauga.1806
6108vb25m,tufts:ny.assembly.dutchess.1802
nz805z70r,tufts:ny.assembly.dutchess.1803
2b88qc17r,tufts:ny.assembly.dutchess.1801
p8418n20k,tufts:pa.inspector.chesnut.philadelphiacity.1820
ns064602j,tufts:pa.sheriff.beaver.1818
vt150j25g,tufts:pa.inspector.harrisburgh.dauphincounty.1820
j6731378s,tufts:pa.senator.york.lancaster.1791
2z10wq21p,tufts:pa.director.lancaster.1819
r494vk167,tufts:pa.director.lancaster.1800
hh63sv894,tufts:pa.coroner.venangowarrencounties.1814
v692t620b,tufts:pa.coroner.bedford.1816
9306sz292,tufts:oh.statesenator.darke.miami.preble.shelby.1820
rb68xb86g,tufts:oh.commissioner.shelby.1821
s7526c40b,tufts:oh.commissioner.shelby.1820
9306sz30t,tufts:oh.sheriff.shelby.1821
b5644r54d,tufts:pa.inspector.philadelphiacity.newmarket.1812
hq37vn56b,tufts:pa.inspector.philadelphia.southwark.1817
k3569435m,tufts:pa.inspector.philadelphiacity.northmulberry.1811
xd07gs70k,tufts:pa.director.delaware.1815
2b88qc181,tufts:pa.director.cumberland.1810
cz30ps65n,tufts:pa.auditor.westmorelendcounty.1822
ng451h49f,tufts:pa.auditor.lehigh.1817
ff365527s,tufts:nc.presidentialelector.wilkes.1808
jq085j98n,tufts:nc.presidentialelector.rockingham.1808
fq977t77k,tufts:ny.assembly.lewis.1807
73666450z,tufts:pa.inspector.cedar.1815
4m90dv490,tufts:pa.director.dauphin.1815
qn59q398d,tufts:pa.inspector.cedar.1801
7d278t03d,tufts:pa.senateclerk.1822
cz30ps676,tufts:pa.commissioner.mifflin.1811
sj1391935,tufts:ny.assembly.dutchess.1805
0p096692m,tufts:ny.assembly.dutchess.1806
5999n338s,tufts:pa.inspector.southwark.1815
st74cq46k,tufts:pa.inspector.chesnut.1815
g158bh28p,tufts:pa.inspector.cedarward.philadelphiacity.1821
h415p953x,tufts:ny.assembly.lewis.1814
b2773v71t,tufts:ny.assembly.dutchess.1819
02870v85d,tufts:pa.inspector.walnut.1815
hx11xf27c,tufts:pa.director.yorkcounty.1823
9p2909328,tufts:pa.inspector.philadelphiacity.chesnut.1808
tq57nr05z,tufts:pa.inspector.philadelphiacity.chesnut.1810
5m60qr90c,tufts:pa.inspector.philadelphiacity.cedar.1809
6h440s47v,tufts:ny.assembly.delaware.1809
2z10wq237,tufts:pa.director.york.1815
gq67jr19j,tufts:pa.director.york.1809
dz010q04x,tufts:ny.assembly.dutchess.1799
n870zq83v,tufts:ny.assembly.dutchess.1798
6d56zw644,tufts:pa.inspector.south.1823
h128nd70b,tufts:pa.senator.dauphincounty.1792
pr76f3424,tufts:pa.inspector.walnut.1801
p5547r38s,tufts:pa.inspectors.locustward.1822
5999n3413,tufts:pa.inspector.northward.philadelphiacity.1820
db78tc035,tufts:pa.director.lancaster.1821
1544bp09p,tufts:pa.auditor.lancaster.1821
5712m658s,tufts:pa.inspector.south.1801
tt44pm88r,tufts:pa.director.delaware.1809
bg257f089,tufts:pa.sheriff.wayne.1810
tx31qh69s,tufts:ny.assembly.jefferson.1817
rn301139z,tufts:pa.selectcouncil.philadelphiacity.1819
4x51hj04n,tufts:pa.senator.bucks.chester.montgomery.counties.1794
3x816m604,tufts:pa.selectcouncil.philadelphiacity.1816
d791sg19j,tufts:pa.sergeantatarms.thirdballot.1822
9p290934t,tufts:ny.assembly.dutchess.1804
rn301140q,tufts:pa.inspector.philadelphia.northernliberties.1808
zg64tk93r,tufts:pa.inspector.philadelphiacity.northmulberry.1812
g445cd15v,tufts:pa.auditor.philadelphiacityphiladelphiacounty.1810
pr76f344p,tufts:ny.assembly.jefferson.1821
7s75dc377,tufts:nh.treasurer.cheshire.1802
rx913p922,tufts:pa.auditor.indiana.1812
qr46r082r,tufts:pa.inspector.northernliberties.1814
3r074t95s,tufts:pa.inspector.northernliberties.1815
m039k493x,tufts:ny.assembly.cortland.1814
gh93gz55n,tufts:ny.assembly.cortland.1813
wm117n995,tufts:pa.director.franklin.1811
td96k2496,tufts:oh.coroner.shelby.1821
p5547r43n,tufts:oh.auditor.shelby.1821
b8515n41k,tufts:pa.sheriff.mifflin.1812
qb98mf46v,tufts:pa.coroner.armstrong.1811
fq977t82f,tufts:pa.commissioner.lycoming.1813
2z10wq25s,tufts:oh.coroner.shelby.1819
1g05fb65t,tufts:oh.staterepresentative.fairfield.1806
gt54kn02m,tufts:oh.statesenate.adamsandscioto.1806
qr46r086v,tufts:va.houseofdelegates.berkeley.1796
cz30ps68g,tufts:oh.commissioner.trumbull.1807
hd76s0057,tufts:va.houseofdelegates.botetourt.1811
7w62f822v,tufts:va.houseofdelegates.berkeley.1819
mg74qm14j,tufts:va.houseofdelegates.berkeley.1813
1r66j115k,tufts:oh.commissioner.trumbull.1yr.1819
t148fh15c,tufts:va.houseofdelegates.bedford.1821
qv33rw698,tufts:va.houseofdelegates.greensville.1823
cf95jb46b,tufts:pa.uscongress2.1808
xd07gs71v,tufts:pa.uscongress3.special.1814
2b88qc21b,tufts:pa.uscongress4.1804
2z10wq262,tufts:va.houseofdelegates.fauquier.1814
dr26xx384,tufts:va.houseofdelegates.chesterfield.1821
r781wg024,tufts:va.houseofdelegates.fairfax.1814
rn3011428,tufts:va.houseofdelegates.charlescity.1822
nk322d385,tufts:va.houseofdelegates.elizabethcity.1815
p5547r456,tufts:va.houseofdelegates.brunswick.1810
r207tp357,tufts:pa.statesenator3.1807
xs55mc10b,tufts:pa.statesenator3.1802
5d86p028s,tufts:pa.statesenator3.1808
5d86p0292,tufts:nc.houseofcommons.wake.1812
5138jd881,tufts:nc.houseofcommons.rutherford.1815
qf85nb32r,tufts:nc.houseofcommons.surry.1813
fx719m48m,tufts:nc.houseofcommons.rutherford.1805
8623hx75j,tufts:nc.houseofcommons.rutherford.1801
1j92g750d,tufts:va.houseofdelegates.essex.1815
1544bp120,tufts:va.houseofdelegates.fairfax.1813
cj82k7327,tufts:va.houseofdelegates.essex.1799
pn89d6613,tufts:va.houseofdelegates.chesterfield.1824
f7623c62m,tufts:va.houseofdelegates.elizabethcity.special.1811
9p2909353,tufts:va.houseofdelegates.essex.1805
cc08hf67w,tufts:oh.commissioner.muskingum.1816
000000086,tufts:va.houseofdelegates.campbell.1820
k643b122s,tufts:va.houseofdelegates.cumberland.1817
qr46r0920,tufts:ct.nomination.assistants.1800
xw42n849s,tufts:ct.assistants.1800
7d278t90r,tufts:ct.assistants.1791
rj430546b,tufts:ct.assistants.1790
7s75dc36z,tufts:pa.inspector.philadelphiacounty.northernliberties.1810
xs55mc05g,tufts:ny.assembly.kings.1811
p2676v53n,tufts:ny.assembly.kings.1809
0r967372b,tufts:oh.staterepresentative.columbiana.1806
f1881k89j,tufts:ny.assembly.delaware.1819
9g54xh65x,tufts:pa.directorofthepoor.lancaster.1803
6q182k13s,tufts:pa.inspector.philadelphiacity.newmarket.1809
1z40ks818,tufts:ny.assembly.livingston.1824
000000000,tufts:ny.assembly.monroe.1822
mk61rg937,tufts:ny.assembly.livingston.1823
k643b1186,tufts:pa.inspector.newmarket.1818
2r36tx54r,tufts:pa.inspector.lowerdelaware.philadelphiacity.1820
w6634361c,tufts:pa.director.bucks.1811
fb494841c,tufts:pa.director.bucks.1809
p8418n21v,tufts:ny.assembly.kings.1818
z890rt26b,tufts:ny.assembly.kings.1816
7h149p85x,tufts:pa.councillor.chestercounty.1789
000000018,tufts:pa.councillor.bedfordcounty.1789
2j62s486f,tufts:ny.assembly.dutchess.1789
jq085j97c,tufts:pa.inspector.newmarket.1823
gf06g2664,tufts:pa.inspector.newmarket.1815
3n203z084,tufts:pa.inspector.lowerdelaware.1824
q811kj649,tufts:pa.sheriff.venangowarrencounties.1814
c247ds096,tufts:pa.sheriff.lycoming.1813
6w924b82f,tufts:pa.assembly.greene.1814
fj236208t,tufts:pa.commissioner.beaver.1816
x346d417f,tufts:pa.auditor.northumberland.1816
gh93gz49h,tufts:pa.inspector.cedar.1807
v405s9379,tufts:pa.inspector.chesnut.1823
j098zb09z,tufts:pa.inspector.walnut.philadelphiacity.1821
0c483j36g,tufts:pa.inspectors.newmarket.1822
vh53wv748,tufts:ny.assembly.kings.1813
pv63g024f,tufts:pa.inspector.philadelphia.bristol.1817
m039k489b,tufts:ny.assembly.kings.1815
9306sz313,tufts:pa.auditor.northumberland.1815
0z708w40c,tufts:pa.director.yorkcounty.1822
m900nt40f,tufts:pa.director.york.1816
vx021f09b,tufts:pa.auditor.york.1809
tq57nr024,tufts:pa.assembly.fayettecounty.1797
70795766m,tufts:pa.sergeantatarms.3.1824
08612n53m,tufts:pa.director.york.1814
bz60cw27k,tufts:ny.assembly.kings.1823
vq27zn449,tufts:pa.director.york.1818
2r36tx551,tufts:ny.assembly.dutchess.1807
6t053f99d,tufts:ny.assembly.dutchess.1792
v979v304g,tufts:pa.director.franklin.1808
rx913p91s,tufts:pa.director.delaware.1808
2514nk499,tufts:oh.staterepresentative.darke.shelby.1823
fq977t769,tufts:pa.director.franklin.1810
05741r701,tufts:ny.assembly.dutchess.1795
mc87pq24j,tufts:ny.assembly.madison.1806
0v8380566,tufts:pa.inspector.north.1807
0z708w41n,tufts:pa.inspector.northmulberry.1818
b8515n388,tufts:pa.director.montgomery.1806
w3763679k,tufts:pa.inspector.north.1801
vt150j271,tufts:ny.assembly.jeffersonandlewis.1806
dr26xx37v,tufts:pa.auditor.lancaster.1811
cv43nw81s,tufts:pa.auditor.lehigh.1815
t148fh12j,tufts:pa.auditor.lehighcounty.1824
9880vq98q,tufts:pa.sheriff.allegheny.1807
b8515n39j,tufts:pa.directorofthepoor.lancaster.1801
qb98mf449,tufts:pa.directorofthepoor.lancaster.1806
kw52j805z,tufts:pa.senator.huntingdon.luzerne.northumberland.1790
w6634365g,tufts:pa.director.delaware.1821
47429913s,tufts:ny.assembly.lewis.1810
6h440s46k,tufts:pa.auditor.york.1814
8s45q877v,tufts:pa.uscongress9.1816
zp38wc65b,tufts:pa.uscongress9.specialelection.1816
2227mp645,tufts:ny.assembly.essex.1816
08612n555,tufts:pa.commissioner.centre.1815
d504rk34f,tufts:pa.coroner.centreclearfieldcounties.1818
bk128989j,tufts:ny.assembly.essex.1819
cr56n098w,tufts:pa.coroner.alleghanycounty.1790
nc580m70f,tufts:pa.houseclerk.1814
hh63sv92f,tufts:pa.houseclerk.1809
kk91fk57q,tufts:oh.commissioner.shelby.1823
wd375w30z,tufts:oh.statesenate.trumbullandgeauga.1806
h702q6382,tufts:oh.statesenate.fairfield.1806
7d278t05z,tufts:pa.auditor.philadelphiacitycounty.1822
f4752g75f,tufts:pa.auditor.montgomery.1813
9p290933j,tufts:pa.auditor.york.1816
jd472w463,tufts:pa.auditor.northumberland.1810
9880vq990,tufts:pa.auditor.montgomery.1818
n583xt99h,tufts:pa.directorofthepoor.lancaster.1804
5138jd86g,tufts:pa.directorofthepoor.lancaster.1805
5999n342c,tufts:ny.assembly.herkimer.1815
br86b3570,tufts:ny.assembly.dutchess.1815
x920fw85p,tufts:ny.assembly.dutchess.1816
m613mx60p,tufts:pa.selectcouncil.philadelphiacity.1807
nk322d36m,tufts:pa.inspector.philadelphiacity.southmulberry.1811
t148fh143,tufts:pa.inspector.philadelphia.germantown.1808
hx11xf28n,tufts:pa.inspector.philadelphiacity.upperdelaware.1810
6d56zw65d,tufts:pa.director.dauphin.1810
bg257f09k,tufts:pa.inspector.southward.philadelphiacity.1820
gq67jr21k,tufts:pa.sergeantatarms.1823
jd472w47c,tufts:pa.director.delawarecounty.1824
bn999675p,tufts:ny.assembly.dutchess.1794
ng451h531,tufts:pa.sheriff.armstrongindianawestmoreland.1807
gm80hv32k,tufts:pa.inspector.northward.1815
9019s246n,tufts:ny.assembly.kings.1824
h989r322n,tufts:pa.inspectors.penntownship.1824
5q47rn74h,tufts:ny.assembly.genesee.1810
8w32r5616,tufts:pa.inspector.philadelphia.moyamensing.1808
n870zq86p,tufts:pa.assembly.alleghanycounty.1790
cc08hf65b,tufts:pa.coroner.tioga.1816
dz010q056,tufts:pa.auditor.beaver.1816
4f16c281g,tufts:oh.staterepresentative.miami.shelby.1819
wd375w32h,tufts:oh.staterepresentative.darke.shelby.1821
0v8380591,tufts:oh.sheriff.shelby.1819
9019s247x,tufts:va.houseofdelegates.hampshire.1811
bg257f11m,tufts:va.houseofdelegates.fairfax.1799
6m311p316,tufts:va.houseofdelegates.buckingham.1820
sq87bt65j,tufts:va.houseofdelegates.greensville.1805
st74cq484,tufts:oh.sheriff.shelby.1823
bg257f10b,tufts:oh.staterepresentative.butler.1806
8g84mm27v,tufts:va.houseofdelegates.frederick.1800
8p58pc98c,tufts:va.houseofdelegates.fauquier.1813
44558d349,tufts:oh.commissioner.hamilton.1820
j098zb110,tufts:va.houseofdelegates.cumberland.1791
kk91fk598,tufts:oh.commissioner.perrycounty.1822
mc87pq263,tufts:ny.statesenateeastern.1805
7m01bk723,tufts:ny.statesenateeastern.1806
w37636835,tufts:ny.statesenate7.1824
zk51vg80x,tufts:ny.statesenate4.1824
6d56zw66p,tufts:pa.statesenator3.1816
1g05fb68n,tufts:oh.countysheriff.hamilton.1814
9593tv18r,tufts:oh.countysheriff.belmont.1804
jq085k00g,tufts:oh.countysheriff.butler.1805
9c67wm812,tufts:pa.auditor.lehigh.1821
j6731377h,tufts:pa.director.lancaster.1810
9s1616164,tufts:pa.inspector.highstreet.1815
z603qx417,tufts:pa.inspector.philadelphiacity.north.1810
9k41zd49s,tufts:pa.inspector.philadelphiacity.chestnut.1809
js956f82z,tufts:pa.director.york.1813
5999n3367,tufts:pa.director.york.1819
m613mx57c,tufts:ny.assembly.dutchess.1793
r207tp34z,tufts:ny.assembly.herkimer.1814
41687h45k,tufts:ny.assembly.herkimer.1812
3197xm04j,tufts:pa.auditor.mifflin.1811
5138jd84x,tufts:pa.governor.1802
v118rd525,tufts:pa.inspector.philadelphiacity.walnut.1812
hm50tr726,tufts:pa.inspector.philadelphiacity.upperdelaware.1808
5d86p021v,tufts:pa.directorofthepoor.bucks.1807
5d86p0224,tufts:pa.inspector.philadelphiacity.upperdelaware.1809
6w924b815,tufts:pa.inspector.philadelphiacity.highstreet.1810
qj72p7142,tufts:pa.inspector.southmulberry.philadelphiacity.1820
xg94hp534,tufts:pa.auditor.westmoreland.1817
t722h882h,tufts:pa.director.dauphin.1813
8p58pc948,tufts:ny.assembly.essex.1815
zs25x847n,tufts:pa.auditor.montgomerycounty.1824
m039k4903,tufts:pa.sheriff.bedford.1813
1j92g7448,tufts:pa.inspectors.northward.1822
sb397825r,tufts:ny.assembly.kings.1822
gh93gz51j,tufts:pa.director.cumberland.1812
jw827b648,tufts:pa.auditor.indiana.1813
qn59q3974,tufts:pa.inspector.chesnut.1818
12579s25t,tufts:pa.inspector.cedar.1806
ng451h506,tufts:pa.director.franklin.1813
dv13zt23r,tufts:pa.poorhousecommissioner.montgomery.1806
5712m6567,tufts:pa.inspector.newmarket.1807
f4752g73w,tufts:ny.assembly.herkimer.1819
3484zg90n,tufts:pa.inspector.newmarket.1801
hh63sv90w,tufts:pa.inspector.newmarket.1806
jw827b65j,tufts:ny.assembly.dutchess.1814
6108vb26w,tufts:pa.inspector.philadelphiacity.chesnut.1811
qv33rw66f,tufts:pa.inspector.philadelphiacity.chesnut.1813
j9602064p,tufts:pa.inspector.philadelphiacity.locust.1813
fq977t78v,tufts:pa.directorofthepoor.york.1807
1c18df763,tufts:pa.coroner.butler.1818
db78tc01m,tufts:pa.directorofthepoor.york.1806
t148fh13t,tufts:pa.sheriff.adams.1809
8s45q876k,tufts:pa.mayor.philadelphiacity.1801
g732d901r,tufts:pa.sheriff.bedford.1801
3484zg91x,tufts:pa.senator.northamptoncounty.1795
x346d4211,tufts:ny.assembly.delaware.1811
2z10wq22z,tufts:pa.brigadeinspector.2ndbrigade10thdivision.1821
n296wz145,tufts:pa.inspector.penntownship.1823
q237hr938,tufts:pa.mayor.philadelphiacity.1811
tb09j566n,tufts:pa.auditor.lancaster.1813
c821gj80x,tufts:pa.inspector.philadelphiacity.chesnut.1812
x633f1022,tufts:pa.inspector.philadelphia.northernliberties.1817
4x51hj023,tufts:pa.inspectors.middleward.1822
gf06g267d,tufts:pa.director.franklin.1809
5h73pw06t,tufts:ny.assembly.jefferson.1819
hd76s004z,tufts:ny.assembly.kings.1793
xs55mc089,tufts:pa.inspector.middleward.1815
05741r719,tufts:pa.inspector.north.1806
z029p4761,tufts:ny.assembly.kings.1791
2n49t171b,tufts:pa.auditor.union.1815
0k225b067,tufts:ny.assembly.dutchess.1817
1z40ks83t,tufts:ny.assembly.dutchess.1810
4x51hj03c,tufts:pa.inspector.northmulberry.philadelphiacity.1820
t435gc97w,tufts:pa.inspector.northmulberry.philadelphiacity.1821
5712m657h,tufts:pa.inspector.northmulberry.1824
m039k492n,tufts:pa.inspector.upperdelaware.philadelphiacity.1820
3197xm063,tufts:pa.inspector.philadelphiacity.upperdelaware.1813
qb98mf45k,tufts:pa.inspector.chesnut.philadelphiacity.1821
9593tv17g,tufts:pa.auditor.yorkcounty.1823
z603qx45b,tufts:pa.commissioner.adams.1804
8w32r560x,tufts:pa.auditor.union.1821
kw52j807h,tufts:pa.director.lancaster.1year.1819
kk91fk580,tufts:pa.director.delaware.1820
9019s245c,tufts:ny.assembly.dutchess.1800
b8515n409,tufts:ny.assembly.dutchess.1796
0z708w44g,tufts:ny.assembly.dutchess.1797
5425k972c,tufts:pa.inspector.philadelphia.penntownship.1817
1z40ks85c,tufts:pa.coroner.cambria.1810
p5547r44x,tufts:pa.coroner.cambria.1813
9z902z86w,tufts:pa.sheriff.alleghanycounty.1790
7w62f821k,tufts:pa.coroner.mifflin.1811
k0698748f,tufts:nc.presidentialelector.edenton.1800
zs25x8517,tufts:pa.commissioner.columbia.1813
hh63sv940,tufts:pa.sheriff.erie.1810
8p58pc973,tufts:pa.coroner.lycoming.1813
3b591857h,tufts:pa.auditor.centre.1815
2f75r803n,tufts:pa.coroner.butler.1812
bv73c041b,tufts:pa.coroner.columbia.1813
v979v3061,tufts:pa.coroner.bedford.1810
hm50tr751,tufts:pa.commissioner.alleghanycounty.1790
n296wz170,tufts:pa.coroner.wayne.1810
5999n343n,tufts:nc.houseofcommons.rowan.1816
9z902z875,tufts:pa.commissioner.bradford.1816
sf268510c,tufts:pa.auditor.bradford.1816
00000006n,tufts:oh.commissioner.shelby.1819
gb19f580q,tufts:oh.staterepresentative.darke.shelby.1820
ws859f68w,tufts:oh.staterepresentative.warren.1806
02870v87z,tufts:oh.staterepresentative.belmont.1806
8623hx748,tufts:oh.commissioner.portage.1808
7d278t092,tufts:oh.commissioner.portagecounty.1820
g158bh328,tufts:oh.commissioner.sciotocounty.1820
js956f862,tufts:oh.commissioner.trumbull.1814
xp68kg22w,tufts:oh.commissioner.jefferson.1818
1v53jw97x,tufts:pa.uscongress1.special.1798
zw12z530q,tufts:va.houseofdelegates.brunswick.1795
z316q158b,tufts:pa.uscongress1.1798
pz50gw12q,tufts:pa.uscongress1.1791
r781wg03d,tufts:ny.sheriff.delaware.1822
kp78gg36g,tufts:pa.uscongress13.1814
fb494843x,tufts:al.ussenator.1.1822
4x51hj066,tufts:oh.commissioner.montgomery.1yr.1813
5t34sj60d,tufts:nc.houseofcommons.rowan.1819
hq37vn58w,tufts:oh.commissioner.richlandcounty.1823
41687h474,tufts:nc.presidentialelector.fayetteville.1808
z029p478k,tufts:oh.commissioner.knox.1817
k35694421,tufts:nc.houseofcommons.wake.1803
ww72bb527,tufts:nc.houseofcommons.warren.1809
cj82k733h,tufts:oh.commissioner.knox.1820
7w62f8234,tufts:pa.ussenate.firstballot.january.1821
xp68kg235,tufts:va.houseofdelegates.botetourt.1822
db78tc060,tufts:ny.supervisor.poughkeepsie.1814
gb19f5828,tufts:va.houseofdelegates.berkeley.1810
df65v784d,tufts:va.houseofdelegates.botetourt.1794
3x816m61d,tufts:va.houseofdelegates.frederick.1818
n870zq87z,tufts:va.houseofdelegates.charlotte.1824
nk322d406,tufts:va.houseofdelegates.fairfax.1817
cf95jb48w,tufts:va.houseofdelegates.frederick.1796
d791sg21k,tufts:va.houseofdelegates.cumberland.1811
kp78gg37r,tufts:va.houseofdelegates.cumberland.1793
qf85nb349,tufts:va.houseofdelegates.greensville.1824
d217qp51v,tufts:va.houseofdelegates.fairfax.1815
7m01bk73c,tufts:va.houseofdelegates.essex.1813
kd17cs870,tufts:nc.presidentialelector.orange.1808
6682x3930,tufts:va.houseofdelegates.essex.1800
qr46r0874,tufts:va.houseofdelegates.campbell.1824
td96k250z,tufts:va.houseofdelegates.cumberland.1819
wm117p00q,tufts:va.houseofdelegates.elizabethcity.special.1814
c534fn941,tufts:va.houseofdelegates.caroline.1816
vq27zn474,tufts:pa.statesenator4.specialelection.1805
zp38wc706,tufts:va.houseofdelegates.essex.1806
kw52j8092,tufts:va.houseofdelegates.culpeper.1824
w37636860,tufts:va.houseofdelegates.fairfax.1800
9s161620q,tufts:va.houseofdelegates.dinwiddie.1812
pg15bd96g,tufts:va.houseofdelegates.hampshire.1806
ht24wj46b,tufts:va.houseofdelegates.culpeper.1819
kw52j810t,tufts:va.houseofdelegates.greenbrier.1822
k930bx102,tufts:va.houseofdelegates.cumberland.1816
4t64gn17g,tufts:nc.houseofcommons.wilkes.1809
9p290938x,tufts:nc.houseofcommons.wake.1810
mp48sc81z,tufts:nc.houseofcommons.wake.1819
9g54xh72b,tufts:nc.houseofcommons.warren.1818
3b5918592,tufts:nc.majorgeneral.1815
9880vr00j,tufts:nc.judgeofsupremecourt3.1811
41687h50f,tufts:nc.houseofcommons.warren.1811
